Genome	P56 Read Count	P56 Covered Fraction	P56 Length	E03 Read Count	E03 Covered Fraction	E03 Length	E34 Read Count	E34 Covered Fraction	E34 Length	P20 Read Count	P20 Covered Fraction	P20 Length	H12 Read Count	H12 Covered Fraction	H12 Length	H37 Read Count	H37 Covered Fraction	H37 Length	E31 Read Count	E31 Covered Fraction	E31 Length	H34 Read Count	H34 Covered Fraction	H34 Length	P64 Read Count	P64 Covered Fraction	P64 Length	E56 Read Count	E56 Covered Fraction	E56 Length	H25 Read Count	H25 Covered Fraction	H25 Length	P36 Read Count	P36 Covered Fraction	P36 Length	P53 Read Count	P53 Covered Fraction	P53 Length	H20 Read Count	H20 Covered Fraction	H20 Length	P58 Read Count	P58 Covered Fraction	P58 Length	H30 Read Count	H30 Covered Fraction	H30 Length	H39 Read Count	H39 Covered Fraction	H39 Length	H43 Read Count	H43 Covered Fraction	H43 Length	H15 Read Count	H15 Covered Fraction	H15 Length	H07 Read Count	H07 Covered Fraction	H07 Length	H16 Read Count	H16 Covered Fraction	H16 Length	H08 Read Count	H08 Covered Fraction	H08 Length	E18 Read Count	E18 Covered Fraction	E18 Length	E24 Read Count	E24 Covered Fraction	E24 Length	E02 Read Count	E02 Covered Fraction	E02 Length	P72 Read Count	P72 Covered Fraction	P72 Length	P60 Read Count	P60 Covered Fraction	P60 Length	E16 Read Count	E16 Covered Fraction	E16 Length	P41 Read Count	P41 Covered Fraction	P41 Length	H06 Read Count	H06 Covered Fraction	H06 Length	H23 Read Count	H23 Covered Fraction	H23 Length	H04 Read Count	H04 Covered Fraction	H04 Length	P51 Read Count	P51 Covered Fraction	P51 Length	E28 Read Count	E28 Covered Fraction	E28 Length	E27 Read Count	E27 Covered Fraction	E27 Length	P49 Read Count	P49 Covered Fraction	P49 Length	P33 Read Count	P33 Covered Fraction	P33 Length	P75 Read Count	P75 Covered Fraction	P75 Length	P43 Read Count	P43 Covered Fraction	P43 Length	H40 Read Count	H40 Covered Fraction	H40 Length	H19 Read Count	H19 Covered Fraction	H19 Length	E45 Read Count	E45 Covered Fraction	E45 Length	E25 Read Count	E25 Covered Fraction	E25 Length	P09 Read Count	P09 Covered Fraction	P09 Length	E38 Read Count	E38 Covered Fraction	E38 Length	E58 Read Count	E58 Covered Fraction	E58 Length	P79 Read Count	P79 Covered Fraction	P79 Length	P67 Read Count	P67 Covered Fraction	P67 Length	P65 Read Count	P65 Covered Fraction	P65 Length	P28 Read Count	P28 Covered Fraction	P28 Length	E43 Read Count	E43 Covered Fraction	E43 Length	H47 Read Count	H47 Covered Fraction	H47 Length	E01 Read Count	E01 Covered Fraction	E01 Length	H31 Read Count	H31 Covered Fraction	H31 Length	P47 Read Count	P47 Covered Fraction	P47 Length	P48 Read Count	P48 Covered Fraction	P48 Length	P01 Read Count	P01 Covered Fraction	P01 Length	P78 Read Count	P78 Covered Fraction	P78 Length	P14 Read Count	P14 Covered Fraction	P14 Length	E21 Read Count	E21 Covered Fraction	E21 Length	H10 Read Count	H10 Covered Fraction	H10 Length	P25 Read Count	P25 Covered Fraction	P25 Length	H09 Read Count	H09 Covered Fraction	H09 Length	E30 Read Count	E30 Covered Fraction	E30 Length	P69 Read Count	P69 Covered Fraction	P69 Length	H45 Read Count	H45 Covered Fraction	H45 Length	E48 Read Count	E48 Covered Fraction	E48 Length	E44 Read Count	E44 Covered Fraction	E44 Length	P05 Read Count	P05 Covered Fraction	P05 Length	P34 Read Count	P34 Covered Fraction	P34 Length	P45 Read Count	P45 Covered Fraction	P45 Length	H32 Read Count	H32 Covered Fraction	H32 Length
EH_bin.61	1142	0.004036056	2886977	343	0.0011486063	2886977	110011	0.022792354	2886977	6	0.00009871918	2886977	59	0.00013474302	2886977	7	0.00009871918	2886977	13772	0.0017343401	2886977	47	0.00015725792	2886977	36	0.0007436845	2886977	158	0.0033810453	2886977	84	0.00012712259	2886977	251	0.0020814158	2886977	353	0.0013089817	2886977	182	0.00023727241	2886977	10	0.000112574504	2886977	13	0.0002355405	2886977	32	0.00010737876	2886977	105	0.00018566134	2886977	14	0.00009283067	2886977	161	0.00015864345	2886977	950	0.0006619381	2886977	2	0.000026325115	2886977	285	0.0024534315	2886977	610297	0.9965057	2886977	236	0.00083686155	2886977	0	0	2886977	9	0.000090405985	2886977	193	0.0014388753	2886977	10	0.00015414048	2886977	282	0.0011995246	2886977	39	0.00014236345	2886977	7	0.000090405985	2886977	81	0.00010564684	2886977	227	0.002992057	2886977	4687	0.07284956	2886977	693	0.0029352503	2886977	683	0.0017665537	2886977	63	0.00022514901	2886977	36940	0.0022809326	2886977	202	0.0010460769	2886977	26	0.0001350894	2886977	6591	0.0022996373	2886977	389	0.00046519248	2886977	65	0.00013543578	2886977	354	0.00019016431	2886977	4	0.000052303847	2886977	4	0.000057845977	2886977	224	0.00017388431	2886977	48	0.0008496777	2886977	1093	0.0016307716	2886977	16	0.00010218301	2886977	93924	0.00012781536	2886977	2	0.000021822134	2886977	84	0.000101836624	2886977	26	0.00035331075	2886977	395	0.0035691313	2886977	16	0.00020228772	2886977	6	0.000070315764	2886977	2	0.00003810214	2886977	42	0.00013301111	2886977	5	0.000073086834	2886977	177	0.000724287	2886977	566	0.0010297969	2886977	32341	0.0031302639	2886977	42	0.00018496857	2886977	20	0.00013301111	2886977	22064	0.021676654	2886977	985	0.002030844	2886977	39	0.00016210729	2886977	22	0.00010356854	2886977	10	0.00008694216	2886977	101	0.00015136942	2886977
EH_bin.62	14	0.000051438376	4160318	4	0.000064898886	4160318	41379	0.5110518	4160318	6	0.00005167874	4160318	1101	0.006703334	4160318	26	0.00017306369	4160318	294	0.0065569505	4160318	99	0.0012530292	4160318	53	0.00014421974	4160318	359	0.00039323917	4160318	68	0.0006778328	4160318	23	0.00028964132	4160318	14	0.00034756958	4160318	52	0.0006242311	4160318	12	0.00019109117	4160318	109	0.001567909	4160318	14	0.00024084697	4160318	84	0.001204956	4160318	8	0.000092541006	4160318	27	0.00040645932	4160318	6265	0.0048965006	4160318	17	0.00020046544	4160318	1799	0.0114909485	4160318	3961	0.05588467	4160318	28	0.00048794347	4160318	58	0.00056774507	4160318	57	0.00085906894	4160318	91	0.001969561	4160318	736	0.0015171918	4160318	8	0.00010696298	4160318	7	0.000097348326	4160318	45	0.0004619839	4160318	987	0.0050736507	4160318	3252	0.041079793	4160318	3410	0.038782373	4160318	692	0.0024166421	4160318	81	0.0011076076	4160318	191	0.0018402439	4160318	20737	0.19622105	4160318	1536	0.0033749824	4160318	37	0.00052375806	4160318	3113	0.027537078	4160318	6141	0.08338906	4160318	24	0.0004030942	4160318	2	0.00007210987	4160318	106	0.0010157877	4160318	178	0.0010472757	4160318	565	0.002429622	4160318	319	0.00075475	4160318	10417	0.12783687	4160318	28	0.00040069054	4160318	101	0.0008992101	4160318	20	0.00029084316	4160318	117	0.0014763294	4160318	263	0.0008218122	4160318	1052	0.00059731014	4160318	25	0.00028892022	4160318	9	0.0000740328	4160318	46	0.0005461121	4160318	108	0.0013037465	4160318	8	0.00009278137	4160318	167	0.0006381724	4160318	125	0.0013813848	4160318	36102	0.39957476	4160318	66	0.0007391262	4160318	15	0.00016825637	4160318	721513	0.9948155	4160318	549	0.0032276378	4160318	81	0.0005634185	4160318	12	0.000100713456	4160318	66	0.00086195336	4160318	322	0.0027740668	4160318
EH_bin.63	729	0.007529702	5176699	200	0.0014472543	5176699	25797	0.25512376	5176699	62	0.000654278	5176699	309	0.0019871737	5176699	436	0.0012985109	5176699	330	0.004551742	5176699	205	0.00030946362	5176699	3165	0.010815966	5176699	425636	0.98138833	5176699	202	0.000620859	5176699	13567	0.08061411	5176699	265	0.002553944	5176699	197	0.0013962566	5176699	130	0.0013958702	5176699	50	0.00066567515	5176699	48	0.0003320649	5176699	135	0.00065273256	5176699	29	0.000325497	5176699	185	0.0004527982	5176699	211	0.0020468642	5176699	30	0.00038055138	5176699	365	0.0009706958	5176699	1058835	0.9877501	5176699	242	0.0014694693	5176699	14	0.00012710803	5176699	86	0.0005331583	5176699	70	0.001219503	5176699	5711	0.010074181	5176699	229	0.0021900057	5176699	152	0.0014045631	5176699	605	0.00048331957	5176699	229	0.002358646	5176699	1288	0.011900827	5176699	77207	0.51575494	5176699	492	0.005416193	5176699	5491	0.06871174	5176699	77	0.00096837775	5176699	5611	0.065237716	5176699	167	0.0014202101	5176699	99	0.00054301013	5176699	284888	0.8838308	5176699	1544	0.015668865	5176699	82	0.0006693455	5176699	446	0.002325227	5176699	187	0.00020553639	5176699	68	0.0006156433	5176699	95	0.0008659959	5176699	6867	0.011661679	5176699	3283	0.02462689	5176699	170	0.00020862716	5176699	107	0.0005824175	5176699	102	0.0008234978	5176699	237	0.0013417817	5176699	3228	0.009443084	5176699	41759	0.011702051	5176699	98	0.0010757821	5176699	111	0.0011901406	5176699	30	0.0002445574	5176699	151	0.0005047618	5176699	93	0.00073753565	5176699	172	0.0019892985	5176699	246	0.001853691	5176699	8052	0.052855305	5176699	31	0.00035988184	5176699	38	0.00017501501	5176699	47046	0.11701182	5176699	477	0.0043110484	5176699	49	0.00060076895	5176699	23	0.0002466823	5176699	48	0.0004810015	5176699	116	0.0009967742	5176699
EH_bin.64	9	0.000045262146	3291934	2	0.00003159237	3291934	8812	0.08283763	3291934	1	0.00004556592	3291934	206	0.0025838914	3291934	5	0.0000792847	3291934	730	0.0012971099	3291934	180	0.0024745332	3291934	8	0.00019502213	3291934	2	0.000023694278	3291934	49	0.00058050983	3291934	16	0.00014368453	3291934	4	0.00009143561	3291934	20	0.000106928026	3291934	4	0.00006622247	3291934	199	0.0009602258	3291934	0	0	3291934	106	0.0014161888	3291934	4	0.00007472811	3291934	17	0.00004981874	3291934	15	0.00013335625	3291934	2	0.000019441459	3291934	448	0.005924481	3291934	3795	0.0011646649	3291934	3	0.000029465962	3291934	18	0.00033597273	3291934	52	0.00069746235	3291934	148	0.0012266346	3291934	84	0.0013381192	3291934	3	0.0000792847	3291934	4	0.000045869692	3291934	60	0.00094169565	3291934	862	0.012657605	3291934	124	0.0014107209	3291934	320	0.0013593832	3291934	12	0.00005437533	3291934	49	0.00029678602	3291934	224	0.003335729	3291934	7663	0.1547051	3291934	146	0.001867899	3291934	58	0.0007737093	3291934	66	0.00055651175	3291934	691	0.000120597804	3291934	4	0.0001385204	3291934	80	0.00011907893	3291934	41	0.0004948459	3291934	96	0.0013912794	3291934	4	0.000035237645	3291934	55	0.0008186677	3291934	2306	0.00023633524	3291934	4	0.00015948073	3291934	11	0.00018833914	3291934	0	0	3291934	237	0.003247635	3291934	99	0.0013593832	3291934	38	0.00034235194	3291934	85	0.0014766395	3291934	2	0.00002825087	3291934	26	0.0003617934	3291934	70	0.00014459585	3291934	0	0	3291934	0	0	3291934	17	0.000086575244	3291934	6947	0.0079767695	3291934	83	0.0011686139	3291934	4	0.000082929975	3291934	1019708	0.9999192	3291934	533	0.001045586	3291934	4	0.00006531115	3291934	2	0.00004556592	3291934	140	0.0020595796	3291934	8	0.00019593345	3291934
EH_bin.65	74	0.0005388896	2065358	38	0.0006342726	2065358	42939	0.57010114	2065358	5	0.00012879123	2065358	1634	0.0019115331	2065358	4	0.00007746841	2065358	3217	0.05328132	2065358	3014	0.0010172571	2065358	5	0.00012056021	2065358	6	0.00009102538	2065358	2444	0.0013726434	2065358	52	0.0011068298	2065358	31	0.00051032315	2065358	82	0.0015377479	2065358	66	0.00035732304	2065358	5500	0.006013485	2065358	13	0.00035054455	2065358	813	0.0012089914	2065358	7	0.00014912669	2065358	193	0.0039905915	2065358	176	0.002704616	2065358	3	0.00010845577	2065358	4831	0.0043517877	2065358	48908	0.16445139	2065358	11	0.0001897976	2065358	1280	0.00015396846	2065358	4013	0.00057036115	2065358	3128	0.0017072101	2065358	5506	0.00032004138	2065358	23	0.00022126915	2065358	31	0.0006405669	2065358	4319	0.00030503186	2065358	3423	0.0026077803	2065358	6809	0.026896063	2065358	2221	0.0019696343	2065358	45	0.00042607627	2065358	156	0.0029917331	2065358	6664	0.0028353438	2065358	14638	0.18421648	2065358	1329	0.0012932383	2065358	3007	0.0005224276	2065358	1017	0.004728962	2065358	12187	0.24626917	2065358	28	0.00015638935	2065358	676	0.010749226	2065358	1689	0.000078920944	2065358	4835	0.00027259198	2065358	87	0.0016578239	2065358	3305	0.0003365034	2065358	47258	0.61865157	2065358	1	0.000037281672	2065358	82	0.0018069507	2065358	0	0	2065358	1530	0.0013358459	2065358	4750	0.0005403422	2065358	28	0.00019609192	2065358	15	0.0007180353	2065358	2	0.000042123447	2065358	1912	0.00012152857	2065358	82	0.0015914916	2065358	10	0.00021449066	2065358	8	0.00013024376	2065358	132	0.0025506474	2065358	84088	0.8658499	2065358	505	0.00071900367	2065358	9	0.0001423482	2065358	2494563	0.9826461	2065358	207	0.005464912	2065358	371	0.00035102872	2065358	6	0.00003776585	2065358	10482	0.00069140556	2065358	49	0.0004207503	2065358
EH_bin.67	11	0.00026214556	2143847	43	0.0008615354	2143847	135520	0.98540473	2143847	2	0.00003871545	2143847	14	0.00034843903	2143847	3	0.00010261926	2143847	1619	0.05656047	2143847	7	0.00018564757	2143847	0	0	2143847	3	0.00013993536	2143847	50	0.001093828	2143847	48	0.0011022242	2143847	3	0.00007136703	2143847	81	0.0019180473	2143847	8	0.00025748106	2143847	0	0	2143847	0	0	2143847	4	0.00010168636	2143847	3	0.00015252954	2143847	51	0.0011106203	2143847	109	0.0025706126	2143847	0	0	2143847	44	0.0010271255	2143847	11909	0.18814822	2143847	7	0.00018331532	2143847	0	0	2143847	4	0.000067635425	2143847	19	0.0010219946	2143847	0	0	2143847	6	0.0000974883	2143847	19	0.0006115175	2143847	0	0	2143847	24	0.00061711494	2143847	10	0.000084427666	2143847	5	0.0001739863	2143847	16	0.00048977375	2143847	130	0.0028500168	2143847	20	0.00047951183	2143847	635	0.000922174	2143847	14	0.000291532	2143847	36	0.0012869389	2143847	56	0.0003269823	2143847	7645	0.197578	2143847	22	0.00080882636	2143847	23	0.00029479715	2143847	0	0	2143847	0	0	2143847	42	0.0010653746	2143847	0	0	2143847	17830	0.36394155	2143847	0	0	2143847	57	0.001286006	2143847	4	0.000076498	2143847	39	0.0005956582	2143847	0	0	2143847	4	0.00007090058	2143847	10	0.00030505907	2143847	6	0.000096088945	2143847	0	0	2143847	2	0.00006250446	2143847	2	0.000035916742	2143847	2	0.000036383193	2143847	113	0.002487118	2143847	40139	0.63889027	2143847	18	0.00075751677	2143847	2	0.000029386425	2143847	2841	0.06276101	2143847	1615	0.061052397	2143847	0	0	2143847	0	0	2143847	0	0	2143847	0	0	2143847
EH_bin.68	1	0.000038912116	2878281	24	0.00042108467	2878281	153090	0.96592134	2878281	2	0.00003509039	2878281	66	0.0011538137	2878281	0	0	2878281	104	0.0032390861	2878281	46	0.0008730906	2878281	8	0.0003040009	2878281	177	0.0045454213	2878281	59	0.0010704306	2878281	46	0.000772336	2878281	0	0	2878281	68	0.0011155964	2878281	7	0.00019768743	2878281	21	0.00042525382	2878281	0	0	2878281	33	0.00054754905	2878281	0	0	2878281	26	0.00039468	2878281	80	0.0014932523	2878281	2	0.000047945283	2878281	153	0.0027460835	2878281	6077	0.13449381	2878281	6	0.00009311113	2878281	8	0.00011013518	2878281	25	0.00045374304	2878281	36	0.000727865	2878281	29	0.0005013409	2878281	2	0.000030573803	2878281	8	0.00013167581	2878281	25	0.00047180938	2878281	141	0.0023593944	2878281	84	0.0015460617	2878281	390	0.0072161127	2878281	8	0.00010735574	2878281	160	0.002755464	2878281	85	0.0015801098	2878281	329	0.007122654	2878281	43	0.0007393302	2878281	52	0.001036035	2878281	356	0.0044241683	2878281	87	0.0014671952	2878281	0	0	2878281	6	0.000121947785	2878281	10	0.00020463603	2878281	38	0.0006656751	2878281	42	0.00071813696	2878281	62	0.0015947018	2878281	133	0.0022179906	2878281	0	0	2878281	52	0.000959948	2878281	2	0.000023972641	2878281	72	0.0013292657	2878281	37	0.000638923	2878281	398	0.0065212534	2878281	18	0.00010075458	2878281	6	0.00010527117	2878281	10	0.00013931927	2878281	6	0.00013306554	2878281	4	0.00005767331	2878281	5	0.00011221976	2878281	76	0.0012618643	2878281	3246	0.0615138	2878281	51	0.0014175128	2878281	0	0	2878281	387749	0.9975517	2878281	4593	0.12532793	2878281	0	0	2878281	0	0	2878281	43	0.0007664297	2878281	9	0.00016885078	2878281
EH_bin.69	0	0	5845502	2	0.000010264303	5845502	25538	0.20555052	5845502	3	0.000042254713	5845502	1496	0.012611749	5845502	2	0.000010264303	5845502	146	0.0024102293	5845502	1077	0.009205197	5845502	0	0	5845502	736	0.0021142752	5845502	316	0.002705841	5845502	46	0.00022632787	5845502	2	0.000010264303	5845502	16	0.0001233427	5845502	12	0.00023026252	5845502	479	0.0039373864	5845502	0	0	5845502	675	0.00593807	5845502	4	0.00006021724	5845502	6	0.00008023263	5845502	13	0.00011256518	5845502	0	0	5845502	3099	0.025823103	5845502	347	0.0027501488	5845502	0	0	5845502	146	0.001338465	5845502	896	0.010568297	5845502	697	0.008185268	5845502	776	0.0064588124	5845502	0	0	5845502	5	0.000057480094	5845502	442	0.0038988953	5845502	3131	0.02611803	5845502	820	0.007174576	5845502	358	0.0032943278	5845502	509	0.0033128036	5845502	71	0.0007528866	5845502	1604	0.013556919	5845502	2341	0.020139588	5845502	944	0.0078492835	5845502	438	0.0038426127	5845502	396	0.0022819254	5845502	63	0.0007604137	5845502	1	0.000025660756	5845502	44	0.00027884688	5845502	215	0.001898896	5845502	556	0.0048799915	5845502	4873	0.008692154	5845502	346	0.0029480788	5845502	130	0.0011675644	5845502	2	0.000024121111	5845502	9	0.0001257377	5845502	2	0.000015396454	5845502	1247	0.010524332	5845502	572	0.0048326044	5845502	5	0.000048926508	5845502	517	0.0038739187	5845502	11	0.00005012401	5845502	275	0.002562141	5845502	46	0.00035155236	5845502	2	0.00001505431	5845502	0	0	5845502	26	0.00026191078	5845502	1139	0.008828156	5845502	505	0.0042856885	5845502	2	0.000016422884	5845502	7763693	0.9969744	5845502	108	0.0014154473	5845502	2	0.000017449314	5845502	0	0	5845502	947	0.008227694	5845502	3	0.000034727556	5845502
EH_bin.6	2	0.000054825585	1659809	0	0	1659809	196	0.0070008053	1659809	0	0	1659809	94	0.0028334586	1659809	2	0.0000457884	1659809	3	0.00015061974	1659809	57	0.0017279097	1659809	6	0.00025906594	1659809	12	0.0004614989	1659809	35	0.0010790398	1659809	5	0.00020544532	1659809	0	0	1659809	0	0	1659809	0	0	1659809	34	0.0010633754	1659809	0	0	1659809	41	0.0011742315	1659809	0	0	1659809	1	0.00009037185	1659809	0	0	1659809	0	0	1659809	211	0.0060519013	1659809	60	0.0019827583	1659809	0	0	1659809	15	0.00043378485	1659809	35	0.0010687977	1659809	39	0.001085667	1659809	48	0.0012989446	1659809	0	0	1659809	0	0	1659809	37	0.0011754364	1659809	212	0.006021777	1659809	197	0.0062537314	1659809	20	0.00058621203	1659809	0	0	1659809	8	0.00026147586	1659809	127	0.003531129	1659809	872	0.03270316	1659809	59	0.0016248857	1659809	18	0.0005265666	1659809	96	0.0022267622	1659809	5	0.00019881806	1659809	3	0.00014881231	1659809	10	0.00024099159	1659809	18	0.0005850071	1659809	33	0.0010874745	1659809	4	0.000042173528	1659809	23	0.0007898499	1659809	4	0.00009278176	1659809	0	0	1659809	2	0.00006687517	1659809	0	0	1659809	88	0.0025930693	1659809	44	0.0013832917	1659809	150	0.0040305844	1659809	42	0.0016525998	1659809	6	0.00007651483	1659809	8	0.00024822133	1659809	3	0.00015845196	1659809	0	0	1659809	0	0	1659809	4	0.0001457999	1659809	152	0.005080705	1659809	34	0.0011706166	1659809	0	0	1659809	443209	0.99991566	1659809	750	0.039767828	1659809	0	0	1659809	0	0	1659809	68	0.0020399936	1659809	2	0.00008916689	1659809
EH_bin.70	8	0.00014166025	2407168	17	0.0004565531	2407168	45144	0.7469566	2407168	28	0.00068379106	2407168	24	0.0005541782	2407168	36	0.0009342929	2407168	18	0.00045946107	2407168	16	0.0002567332	2407168	28	0.0006405868	2407168	150837	0.9881089	2407168	26	0.0005948899	2407168	892	0.00960257	2407168	2	0.00011050329	2407168	54	0.0011195729	2407168	36	0.00082129706	2407168	2	0.000047358557	2407168	9	0.0002642109	2407168	18	0.00046693874	2407168	2	0.00004985111	2407168	28	0.0006493107	2407168	22	0.0004104408	2407168	12	0.00030990774	2407168	13150	0.3392439	2407168	4548	0.11617261	2407168	2	0.00011839639	2407168	0	0	2407168	6	0.00011050329	2407168	7917	0.29897457	2407168	1985	0.05177952	2407168	0	0	2407168	27	0.0005724569	2407168	1	0.00006231389	2407168	88	0.0018257969	2407168	12	0.00027667367	2407168	2842	0.05308977	2407168	6	0.000112995855	2407168	9100	0.23028305	2407168	20	0.0005591633	2407168	372	0.008478012	2407168	11	0.00024219332	2407168	12	0.0005396383	2407168	24402	0.31071657	2407168	44	0.00096835784	2407168	10	0.00031697	2407168	15	0.00034480353	2407168	3	0.00007311496	2407168	18	0.00044284403	2407168	40	0.00083832955	2407168	316	0.0020085843	2407168	80	0.0016592111	2407168	4	0.00006937613	2407168	17	0.00039507006	2407168	25	0.0006829602	2407168	35	0.00084539177	2407168	4765	0.087007225	2407168	131	0.002159384	2407168	31	0.00052634464	2407168	34	0.0006875299	2407168	0	0	2407168	7	0.00018361826	2407168	21	0.00054919306	2407168	0	0	2407168	16	0.00030658435	2407168	452	0.009937404	2407168	7	0.00027127314	2407168	2	0.00006189846	2407168	721	0.011765693	2407168	73	0.0023450793	2407168	14	0.00043536638	2407168	4	0.00011881182	2407168	6	0.00011631926	2407168	14	0.0004665233	2407168
EH_bin.71	140	0.0013015913	4373877	358	0.0045799185	4373877	675520	0.9924152	4373877	208	0.0025974668	4373877	1450	0.0111914445	4373877	1105	0.006126144	4373877	2463	0.028742692	4373877	348	0.004172271	4373877	116	0.0018960296	4373877	2924	0.039845657	4373877	779	0.009550566	4373877	531	0.005757135	4373877	101	0.0011575542	4373877	4372	0.039195888	4373877	3130	0.042108636	4373877	893	0.013474087	4373877	110	0.0018105219	4373877	512	0.006762193	4373877	131	0.001922322	4373877	1195	0.013240884	4373877	371579	0.1984491	4373877	1457	0.016730923	4373877	64635	0.17364891	4373877	40685	0.19375785	4373877	75	0.0012151691	4373877	57877	0.12702301	4373877	266	0.0046789153	4373877	2196	0.048787836	4373877	9403	0.03071074	4373877	153	0.0028027766	4373877	641	0.00739527	4373877	344	0.0044109607	4373877	186676	0.20386192	4373877	3640	0.042695303	4373877	14140	0.08128052	4373877	314	0.0026834316	4373877	6481	0.0617267	4373877	2632	0.032939885	4373877	308888	0.9232116	4373877	439	0.0033864693	4373877	809	0.012155806	4373877	8385	0.057742365	4373877	326008	0.21351013	4373877	253	0.003970848	4373877	239	0.0018313272	4373877	126533	0.44515014	4373877	10023	0.027488198	4373877	19406	0.081044346	4373877	612	0.009120284	4373877	499037	0.2299141	4373877	99	0.0015766333	4373877	3260	0.015940778	4373877	16593	0.09478273	4373877	365	0.0042008497	4373877	91	0.0016020113	4373877	683	0.008127115	4373877	78	0.0009405843	4373877	681	0.0037968603	4373877	673	0.0033267967	4373877	16516	0.08687213	4373877	382	0.0043764375	4373877	24703	0.09847853	4373877	1314	0.013979131	4373877	2374	0.01484038	4373877	4691	0.03760051	4373877	1054	0.005815207	4373877	167281	0.84026027	4373877	849	0.013834637	4373877	625	0.0055865766	4373877	172	0.0027565933	4373877	136	0.0018955723	4373877	477	0.0084410235	4373877
EH_bin.72	53	0.00028441832	3582751	528	0.001115344	3582751	386200	0.9411497	3582751	2758	0.0007284905	3582751	3304	0.003684878	3582751	2222	0.0036954843	3582751	297	0.00067099277	3582751	286	0.0010444488	3582751	34	0.0006871814	3582751	2487	0.0050536585	3582751	12530	0.0027107662	3582751	5825	0.002467936	3582751	35	0.00023306113	3582751	3748	0.007076685	3582751	6365	0.006822411	3582751	514	0.0043996917	3582751	3	0.00004410019	3582751	77	0.0007485868	3582751	28	0.00030702664	3582751	615	0.0017397245	3582751	27816	0.04139668	3582751	1209	0.0021784937	3582751	5526	0.031060768	3582751	2767	0.019274853	3582751	38	0.00022217564	3582751	5410	0.020216309	3582751	158	0.000991417	3582751	474	0.008266274	3582751	1465	0.008807199	3582751	22	0.00046584316	3582751	2665	0.001059242	3582751	376	0.0028132014	3582751	21431	0.040692195	3582751	674	0.0067392346	3582751	188616	0.83320385	3582751	110	0.00081389974	3582751	2225	0.010476586	3582751	726	0.0065717655	3582751	3821	0.041039415	3582751	75	0.0005978646	3582751	3112	0.0037395845	3582751	4351	0.007971528	3582751	25376	0.04267838	3582751	29	0.0003871327	3582751	2191	0.00030730575	3582751	6137	0.0240801	3582751	1426	0.0059364997	3582751	4912	0.015680408	3582751	669	0.0025832106	3582751	36958	0.05151377	3582751	5	0.00010829667	3582751	1049	0.004981647	3582751	760346	0.017299276	3582751	6062	0.0007508197	3582751	366	0.0008532549	3582751	385	0.003541692	3582751	3139	0.00034107867	3582751	2749	0.0014262783	3582751	338	0.0012780682	3582751	5036	0.013514754	3582751	1793	0.0010112341	3582751	3470	0.0119472435	3582751	1165	0.0032145688	3582751	3914	0.0061329966	3582751	8697	0.0058681164	3582751	141	0.0012814176	3582751	49969	0.46073925	3582751	1667	0.03355243	3582751	65	0.0009972784	3582751	15	0.00016802731	3582751	2154	0.001442467	3582751	41	0.00041978914	3582751
EH_bin.73	0	0	1856831	4	0.000099093566	1856831	10016	0.3092301	1856831	2	0.00009693936	1856831	51	0.0013172982	1856831	7	0.00012386695	1856831	8	0.00041145372	1856831	54	0.0015122539	1856831	0	0	1856831	22	0.00062633597	1856831	13	0.00045238365	1856831	4	0.00007539728	1856831	2	0.00008509121	1856831	13	0.00037537073	1856831	0	0	1856831	14	0.00038129478	1856831	0	0	1856831	31	0.00079921115	1856831	0	0	1856831	2	0.000033928773	1856831	6	0.00013463799	1856831	0	0	1856831	136	0.0032383131	1856831	93	0.0012451322	1856831	8	0.00034952024	1856831	2	0.0001615656	1856831	23	0.00060533243	1856831	26	0.00075397274	1856831	174	0.0011008002	1856831	0	0	1856831	0	0	1856831	31	0.00095162133	1856831	137	0.0034542724	1856831	76	0.0013910797	1856831	12	0.00032905527	1856831	0	0	1856831	66	0.00084283383	1856831	55	0.0015224864	1856831	215	0.0034235748	1856831	31	0.000881071	1856831	20	0.0006952706	1856831	84	0.00067211286	1856831	2	0.000032313117	1856831	6	0.0001254826	1856831	1	0.0000807828	1856831	12	0.00031774567	1856831	31	0.0009903971	1856831	4	0.00010232488	1856831	8	0.000284894	1856831	17	0.00062956725	1856831	2	0.00005708651	1856831	10	0.00024073273	1856831	8	0.00028004704	1856831	55	0.0014185458	1856831	68	0.0006311829	1856831	196	0.0002197292	1856831	12	0.00018795463	1856831	0	0	1856831	4	0.00009263094	1856831	10	0.00028650966	1856831	0	0	1856831	13	0.00019226306	1856831	3	0.0002051883	1856831	136	0.0025920507	1856831	92	0.0011277278	1856831	3	0.00018095346	1856831	320075	0.99837303	1856831	194	0.0088979555	1856831	2	0.00003285167	1856831	0	0	1856831	32	0.0007119657	1856831	1	0.000080244245	1856831
